,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
1492,US,14540543,RW6KWOQG3UODI,B000A7B4D0,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",Major Appliances,1,6,7,N,Y,[],"['ship', 'two', 'doa', 'different', 'issue', 'sharp', 'test', 'leave', 'factory', 'purchase', 'microwave', 'customer', 'service', 'nothing', 'help', 'service', 'center', 'tech', 'wait', 'service', 'center']",5/6/2011
1493,US,49532825,R1Y9OXA2S9XMF0,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Major Appliances,5,131,134,N,Y,"['microwave', 'paint', 'fix', 'work']","['daughter', 'ge', 'combo', 'ge', 'flaking', 'paint', 'interior', 'problem', 'cost', 'unit', 'paint', 'see', 'degrease', 'tsp', 'sand', 'hand', 'machine', 'hour', 'paint', 'use', 'paintstriper', 'sand', 'block', 'grit', 'grit', 'paper', 'mask', 'tape', 'paper', 'plastic', 'tarp', 'beware', 'pro', 'followed', 'direction', 'spray', 'work', 'week', 'material', 'dollar', 'cons', 'base', 'ventilation', 'must', 'pick', 'door', 'windows', 'house', 'paint', 'hour']",4/24/2011
1494,US,51937974,R1SM4CAB2LLXGF,B000W3PH1W,721617315,pem31dmww%2d profile spacemaker ii%2dcountertop microwave oven %2d white,Major Appliances,5,2,2,N,Y,['product'],"['great', 'product', 'fits', 'space', 'work', 'charm', 'sleek']",4/22/2011
1495,US,43454773,RK7AD3TY2U6CO,B001QFYDQK,295520151,sharp microwave drawer oven,Major Appliances,3,3,5,N,Y,"['stopped', 'month']","['look', 'stop', 'heat', 'month', 'hold', 'sharp', 'customer', 'service', 'space', 'design', 'wait', 'drawer', 'ground']",4/21/2011
1496,US,29966642,RFMHOXF78KEBN,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,5,6,8,N,Y,[],"['microwave', 'convenience', 'drawer', 'use', 'clean']",4/19/2011
1497,US,37112959,RAK1CJC39CZP7,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,5,8,11,N,Y,[],"['sharp', 'drawer', 'button', 'button', 'or', 'pull', 'nudge', 'closing', 'love', 'reprogram', 'get', 'impatient', 'use', 'microwave', 'jerk', 'slam', 'second', 'cook', 'option', 'use', 'push', 'start', 'cook', 'time', 'push', 'minute', 'etc', 'can', 'cook', 'sensor', 'reheat', 'sensor', 'cook', 'button', 'check', 'cook', 'cook', 'hold', 'pan', 'room', 'power', 'cook', 'love', 'love', 'love']",4/18/2011
1498,US,36387937,R192SRIUNNV8UF,B000W3PH1W,721617315,pem31dmww%2d profile spacemaker ii%2dcountertop microwave oven %2d white,Major Appliances,4,4,4,N,Y,"['perfect', 'my', 'needs']","['microwave', 'space', 'sensor', 'cook', 'use', 'fit', 'criterion', 'bonus', 'beverage', 'key', 'use', 'lot', 'heat', 'water', 'temp', 'tea', 'microwave', 'quality', 'average']",4/7/2011
1499,US,12730473,RDC0R6VUGN6X3,B002X7669C,981162112,ge jes0736spss 0.7 cu. ft. countertop microwave oven with 700 watts - stainless steel,Major Appliances,2,4,7,N,Y,['small'],"['box', 'somehow', 'microwave', 'toy', 'well', 'spin', 'strength', 'minute', 'pop', 'minute', 'half', 'pop', 'forget', 'thing', 'hot', 'speedy', 'return', 'system']",4/6/2011
1500,US,20627226,RDAU808VOPYNG,B002KPM7L8,522487135,"frigidaire fgmv174k 1.7 cubic foot over-the-range microwave oven with effortless reheat and spacewis,",Major Appliances,2,31,39,N,N,[],"['beeping', 'make', 'want', 'head', 'next', 'select', 'defrost', 'time', 'tell', 'start', 'ubnless', 'start', 'hate', 'this', 'thing', 'thing', 'looks', 'nice', 'feature', 'beep', 'ui', 'unnerving', 'steak', 'defrost', 'stop', 'beep', 'point', 'whine']",4/5/2011
1501,US,46111736,R1OYE6P73MSWC4,B000ZIPHM8,494668275,whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,0,0,N,N,"['velos', 'dud']","['purchase', 'produce', 'look', 'unit', 'within', 'paint', 'peel', 'door', 'teflon', 'coat', 'unit', 'stainless', 'time', 'break', 'review', 'warn', 'buyer', 'product', 'contact', 'whirlpool', 'cover', 'warranty', 'really', 'paint', 'suppose', 'chip', 'day', 'part', 'get', 'come', 'cost', 'course', 'lastly', 'review', 'determine', 'product', 'quality', 'issue', 'never', 'product']",4/4/2011
1502,US,17820577,R3BOJIAC838HPU,B000A7B4D0,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",Major Appliances,4,4,5,N,Y,"['great', 'cusomer', 'service']","['unit', 'replacement', 'item', 'damage', 'amazon', 'receive', 'word', 'replacement', 'unit', 'order', 'day', 'process', 'order', 'hour', 'notification', 'replacement', 'unit', 'morning', 'outstanding', 'customer', 'service', 'effort', 'amazon', 'microwave', 'sharp', 'size', 'power', 'feature', 'thing', 'notice', 'heat', 'compare', 'model', 'year', 'use', 'board', 'item', 'start', 'button', 'situate', 'button', 'model', 'button', 'push', 'button', 'get', 'unit', 'lot', 'model']",3/20/2011
1503,US,14435300,R1LN54OY5DXOUF,B000W3JHHM,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,Major Appliances,1,2,3,N,N,"['paint', 'ge', 'space', 'saver']","['buying', 'ge', 'space', 'home', 'door', 'wall', 'microwave', 'got', 'form', 'ge', 'paint', 'did', 'paint', 'rust', 'nake', 'size', 'feature']",3/19/2011
1504,US,17239271,RBRQSRDAU9FB0,B000ZIPHM8,494668275,whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave,Major Appliances,3,0,0,N,N,"['feature', 'fall']","['kitchen', 'purpose', 'standard', 'quality', 'speed', 'convection', 'size', 'cavity', 'conv', 'heat', 'minute', 'reach', 'convection', 'work', 'good', 'does', 'job', 'pizza', 'rib', 'roast', 'chicken', 'etc', 'toast', 'minute', 'minute', 'side', 'flip', 'bread', 'time', 'convection', 'use', 'minute', 'bought', 'mine', 'yr', 'warranty', 'within', 'month', 'trim', 'crack', 'touch', 'start', 'keypresses', 'repair', 'service', 'get', 'part', 'order', 'repair', 'will', 'cooks', 'feature', 'unit', 'power', 'power', 'cool', 'convection', 'bake', 'grill', 'capability', 'control', 'bake', 'temp', 'use', 'grill', 'control', 'temp', 'halogen', 'time', 'feature', 'broiler', 'unit', 'get', 'get', 'term', 'extend', 'warranty', 'use', 'point', 'program', 'cooking', 'start', 'program', 'sequence', 'meat', 'thermometer', 'lot', 'pre', 'unit', 'anything', 'competes', 'hearing', 'feedback', 'well', 'choice']",3/3/2011
1505,US,35653914,R20EH1OW11MTS7,B000W3JHHM,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,Major Appliances,5,7,8,N,N,"['versatile', 'little', 'microwave']","['look', 'microwave', 'kitchen', 'function', 'offer', 'stove', 'additionally', 'counter', 'space', 'countertop', 'microwave', 'space', 'counter', 'something', 'microwave', 'container', 'counter', 'nook', 'refrigerator', 'corner', 'appliance', 'garage', 'microwave', 'fit', 'cabinet', 'space', 'ge', 'profile', 'spacemaker', 'ii', 'size', 'review', 'product', 'chance', 'microwave', 'purchase', 'best', 'buy', 'abundance', 'caution', 'warranty', 'experience', 'problem', 'others', 'spacemaker', 'ii', 'repair', 'warranty', 'service', 'call', 'expenditure', 'so', 'ge', 'profile', 'spacemaker', 'ii', 'my', 'spouse', 'cook', 'meal', 'reheat', 'beverage', 'cook', 'veggie', 'burger', 'meat', 'spacemaker', 'perform', 'function', 'time', 'heat', 'cook', 'thing', 'watt', 'microwave', 'problem', 'further', 'model', 'cook', 'meat', 'control', 'panel', 'button', 'crack', 'button', 'surface', 'difficulty', 'touch', 'foresee', 'spacemaker', 'ii', 'allow', 'bread', 'pan', 'temperature', 'spacemaker', 'use', 'raise', 'bread', 'keep', 'counter', 'plastic', 'glass', 'water', 'prevent', 'magnatron', 'further', 'individual', 'function', 'button', 'ge', 'profile', 'spacemaker', 'ii', 'control', 'panel', 'confuse', 'button', 'choose', 'thus', 'choice', 'individual', 'ge', 'profile', 'spacemaker', 'ii', 'ideal', 'star', 'rating', 'thing', 'change', 'review', 'surface', 'difficulty', 'touch', 'foresee', 'spacemaker', 'ii', 'allow', 'bread', 'pan', 'temperature', 'spacemaker', 'use', 'raise', 'bread', 'keep', 'counter', 'plastic', 'glass', 'water', 'prevent', 'magnatron', 'further', 'individual', 'function', 'button', 'ge', 'profile', 'spacemaker', 'ii', 'control', 'panel', 'confuse', 'button', 'choose', 'thus', 'choice', 'individual', 'ge', 'profile', 'spacemaker', 'ii', 'ideal', 'star', 'rating', 'thing', 'change', 'review']",2/22/2011
1506,US,11250174,RKFZ7XR5SBVN2,B003K5FPRU,392967251,"frigidaire ffmv164l 1.6 cubic foot over-the-range microwave with fits-more capacity, 1,550 watts and,",Major Appliances,1,10,13,N,N,"['time', 'year']","['fridgidaire', 'range', 'look', 'nothing', 'trouble', 'first', 'diode', 'rectifire', 'fail', 'magnitron', 'work', 'bake', 'potatoe', 'replaced', 'diode', 'btw', 'maytag', 'cook', 'popcorn', 'shut', 'wonder', 'luck', 'conspiracy', 'service', 'people']",2/20/2011
1507,US,50888651,R1VYQHPI4EGEL,B003K5FPRU,392967251,"frigidaire ffmv164l 1.6 cubic foot over-the-range microwave with fits-more capacity, 1,550 watts and,",Major Appliances,1,28,30,N,N,['year'],"['looks', 'feature', 'too', 'night', 'costs', 'model']",2/16/2011
1508,US,45020519,R9S6HGRRCO1QK,B000UW1WW8,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,Major Appliances,1,2,6,N,N,"['anything', 'ge']","['house', 'lead', 'purchase', 'refrigerator', 'ge', 'month', 'ice', 'maker', 'stop', 'work', 'year', 'refrigerator', 'brand', 'freeze', 'food', 'refrigerator', 'section', 'next', 'come', 'refrigerator', 'section', 'cooling', 'purchase', 'refrigerator', 'deal', 'food', 'time', 'base', 'reliability', 'refrigerator', 'ge', 'refrigerator', 'basement', 'use', 'drink', 'holiday', 'repair', 'man', 'fix', 'something', 'oh', 'yeah', 'forget', 'mention', 'ge', 'week', 'reviews', 'ge', 'appliance', 'ge', 'appliance', 'house', 'spread', 'word']",2/9/2011
1509,US,37129339,R19FVA0ES439CA,B0019CADPK,486381187,lg  over the range microwaves,Major Appliances,1,4,4,N,N,['microwave'],"['appliance', 'lot', 'problem', 'door', 'plastic', 'handle', 'crack', 'month', 'repair', 'service', 'a', 'month', 'problem', 'time', 'create', 'crack', 'door', 'again', 'service', 'just', 'warrantee', 'expire', 'crack', 'time', 'time', 'fissure', 'door', 'cannot', 'machine', 'design', 'door', 'microwave', 'lg', 'house', 'time', 'problem', 'microwave']",2/5/2011
1510,US,22011782,R19HDFJK4MACV5,B000ZIPHM8,494668275,whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave,Major Appliances,2,0,0,N,N,[],"['microwave', 'work', 'product', 'price', 'point', 'consumer', 'reports', 'rat', 'microwave', 'month', 'magnatron', 'part', 'heat', 'whirpool', 'occasion', 'result', 'first', 'pay', 'labor', 'not', 'part', 'part', 'not', 'labor', 'part', 'order', 'stuck', 'pay', 'something', 'judge', 'number', 'complaint', 'error', 'stay', 'product', 'company']",2/2/2011
1511,US,47877651,R2RLW4VXXYQAMQ,B0019CADPK,486381187,lg  over the range microwaves,Major Appliances,1,4,4,N,Y,[],"['door', 'break', 'le', 'had', 'door', 'warranty', 'door', 'break', 'fashion', 'new', 'door', 'cost', 'design', 'manufacturing', 'flaw']",1/21/2011
1512,US,49063553,R2NRI88ZCWEPY7,B000A7B4D0,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",Major Appliances,5,9,10,N,Y,"['research', 'online']","['microwave', 'die', 'search', 'market', 'online', 'store', 'purchase', 'consumer', 'reports', 'search', 'amazon', 'customer', 'review', 'ten', 'rat', 'customer', 'review', 'so', 'search', 'list', 'microwave', 'loud', 'beef', 'house', 'kid', 'nothing', 'compare', 'basically', 'sleep', 'microwave', 'cook', 'everything', 'super', 'turn', 'awesome', 'use', 'time', 'month', 'complaint']",1/16/2011
1513,US,49900544,RVU9F2FUECJUX,B000ZIPHM8,494668275,whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,1,1,N,N,"['piece', 'junk']","['gh7208xrs', 'today', 'display', 'cost', 'repair', 'anyone', 'unit', 'warranty']",1/13/2011
1514,US,33025192,R1HFOUSMG6HYC5,B000A7B4D0,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",Major Appliances,5,2,2,N,Y,"['sharp', 'microwave']","['husband', 'look', 'daughter', 'husband', 'christmas', 'gift', 'brand', 'w', 'price', 'their', 'home', 'completion', 'daughter', 'look', 'w', 'stainless', 'steal', 'appliance']",1/9/2011
1515,US,32510545,R19BTPP6X8JKEZ,B000W3PH1W,721617315,pem31dmww%2d profile spacemaker ii%2dcountertop microwave oven %2d white,Major Appliances,5,21,21,N,N,['time'],"['ge', 'profile', 'spacemaker', 'update', 'geprofile', 'spacemaker', 'microwave', 'oven', 'subtle', 'improvement', 'use', 'microwave', 'bell', 'whistle', 'amaze', 'item', 'today', 'forinstance', 'cook', 'load', 'push', 'veggie', 'button', 'somehow', 'sense', 'cook', 'perfection', 'rubber', 'cook', 'perfect', 'egg', 'stirring', 'hardware', 'guess', 'microwave', 'mount', 'fit', 'oh', 'stainless', 'steel', 'see', 'u', 'year', 'price', 'track', 'record', 'ge', 'stove', 'buy', 'year']",1/9/2011
1516,US,39726996,R10OTDHDIOE3EY,B000ZIPHM8,494668275,whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,0,0,N,N,"['worst', 'money']","['looks', 'function', 'work', 'display', 'break', 'feel', 'get', 'whirlpool', 'repair', 'shop', 'response', 'any', 'replacement', 'part', 'order', 'night', 'mare', 'month', 'money', 'product', 'month', 'sit', 'kitchen', 'horrific', 'design', 'customer', 'service', 'whirlpool']",1/8/2011
1517,US,24654613,R35RHWZRMTJF0S,B00009V3WT,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,Major Appliances,5,0,0,N,Y,"['product', 'price']","['owner', 'product', 'year', 'look', 'work', 'amazon', 'handle', 'ship', 'product', 'ease', 'need', 'concern', 'condition']",12/12/2010
1518,US,32858845,RS6KTP8VEPDY8,B0019C87BW,486381187,lg  over the range microwaves,Major Appliances,4,2,2,N,Y,"['purchase', 'whim']","['hop', 'lots', 'option', 'fan', 'review']",12/1/2010
1519,US,21369382,RTLTBVA0PXIVH,B000W3JHHM,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,Major Appliances,1,28,30,N,N,"['paint', 'peeling', 'problems']","['problem', 'paint', 'peel', 'warrenty', 'tell', 'ge', 'isolate', 'incident', 'obviously', 'case', 'product', 'ge', 'stand', 'product']",11/27/2010
1520,US,23749850,R1XZV2KY3RJDT4,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,5,6,8,N,Y,['microwave'],"['month', 'well', 'price', 'convenient', 'see', 'food', 'cooks', 'easy', 'very', 'conversation', 'piece']",11/24/2010
1521,US,29139830,R1JXI2M0IJER4D,B0019CADPK,486381187,lg  over the range microwaves,Major Appliances,3,1,1,N,N,"['lg', 'microwave']","['range', 'size', 'accident', 'kept', 'home', 'state', 'live', 'been', 'factory', 'work', 'week', 'first', 'repair', 'shop', 'replacement', 'part', 'wait', 'part', 'family', 'home']",9/17/2010
1522,US,52937365,R1UST0H9LWH9HJ,B000UW1WW8,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,Major Appliances,2,5,8,N,N,"['plan', 'year']","['amana', 'radar', 'year', 'force', 'end', 'mother', 'etc', 'go', 'unit', 'use', 'coffee', 'leftover', 'heat', 'ups', 'nothing', 'cooking', 'unit', 'candy', 'temperature', 'probe', 'etc', 'between', 'year', 'crackle', 'reset', 'dead', 'popcorn', 'work', 'microwave', 'use', 'job', 'sense', 'mechanism', 'use', 'timer', 'sure', 'rat', 'consumer', 'reports', 'story']",8/26/2010
1523,US,19240110,R1WU5HNB2V5APZ,B00009V3WT,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,Major Appliances,5,5,6,N,Y,"['micro', 'convection']","['sharp', 'microwave', 'convection', 'installed', 'year', 'excellent', 'performance', 'highly', 'product']",8/25/2010
1524,US,49343231,RKFLH7IEMM6XA,B000ZIPHM8,494668275,whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave,Major Appliances,2,0,0,N,N,[],"['microwave', 'april', 'month', 'bleep', 'flash', 'screen', 'april', 'screen', 'whirlpool', 'repair', 'cost', 'warranty', 'expire', 'week', 'problem', 'circuit', 'board', 'hinge', 'break', 'spin', 'price', 'oven', 'year', 'convection', 'work', 'repair', 'year', 'recommend', 'get', 'warranty']",8/24/2010
1525,US,29138009,R1W8QP53FXH3PP,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,4,4,6,N,Y,"['nice', 'good', 'customer', 'service', 'so', 'far']","['installation', 'dimension', 'install', 'work', 'looks', 'work', 'issue', 'drawer', 'sound', 'figure', 'send', 'diagnose', 'problem', 'order', 'replacement', 'part', 'thing', 'customer', 'service', 'four', 'star', 'squeak', 'star', 'customer', 'service']",8/12/2010
1526,US,41754099,R2UDAJRAPOD4F0,B001AF6J0Y,486381187,lg  over the range microwaves,Major Appliances,2,5,6,N,N,['lg'],"['lg', 'stove', 'microwave', 'construction', 'flimsy', 'control', 'control', 'family', 'child', 'presets', 'thing', 'babyfood', 'dog', 'sort', 'thing', 'problem', 'come', 'screw', 'melt', 'look', 'microwave', 'heat', 'area', 'melt', 'rest', 'handle', 'crack', 'lg', 'microwave']",8/11/2010
1527,US,50042048,R2P1ZW5FNLW7VA,B001QFYDSI,295520151,sharp microwave drawer oven,Major Appliances,4,6,8,N,Y,"['great', 'microwave']","['microwave', 'work', 'unit', 'arrived', 'faulty', 'circuit', 'card', 'sharp', 'warranty', 'personnel', 'day']",7/25/2010
1528,US,52685430,R1VF8GNGJWYO4P,B001C3789A,994339247,magic chef 1.6 cu over-the-range microwave,Major Appliances,1,5,5,N,N,"['don', 'buy']","['others', 'week', 'fire', 'hazard', 'thank', 'god', 'home', 'time', 'wake', 'spooky', 'plug', 'base', 'others', 'online', 'get', 'rip']",7/16/2010
1529,US,52140157,RWQ45I8N7CFTX,B001AF6J0Y,486381187,lg  over the range microwaves,Major Appliances,3,8,8,N,N,"['cheap', 'work']","['cu', 'my', 'whirlpool', 'die', 'spend', 'buck', 'something', 'item', 'break', 'cost', 'unit', 'buying', 'top', 'tier', 'unit', 'whirlpool', 'hoist', 'mount', 'start', 'top', 'screw', 'problem', 'model', 'tell', 'folk', 'amazon', 'review', 'others', 'fan', 'really', 'wow', 'fan', 'fan', 'cooking', 'control', 'panel', 'spartan', 'oh', 'button', 'pizza', 'casserole', 'display', 'refer', 'book', 'bit', 'cook', 'button', 'glad', 'lot', 'feature', 'seldom', 'use', 'look', 'see', 'problem', 'others', 'report', 'basic', 'work', 'star', 'cheap', 'edit', 'well', 'work', 'month', 'light', 'door', 'switch', 'work', 'spartan', 'control', 'wife', 'feature', 'decide', 'buy', 'unit', 'quality', 'drop', 'star', 'review', 'place', 'change', 'change']",6/19/2010
1530,US,18484536,R3CXVR9DUBRVVT,B0019CADPK,486381187,lg  over the range microwaves,Major Appliances,4,1,1,N,Y,"['everything', 'microwave']","['size', 'cook', 'everything', 'fast', 'convenient', 'just', 'need', 'can', 'deal', 'unit']",5/10/2010
1531,US,35743153,R3SJB3YH4OKDNR,B000UW1WW8,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,Major Appliances,1,3,5,N,N,"['ge', 'spacemaker']","['purchase', 'ge', 'profile', 'spacemaker', 'model', 'jvm2070', 'bho2', 'about', 'handle', 'hand', 'repair', 'quality', 'construction', 'self', 'thread', 'quality', 'plastic', 'problem', 'input', 'ge', 'control', 'ge', 'ovens', 'consumer', 'refer', 'customer', 'repair', 'facility', 'my', 'option', 'pay', 'ge', 'tell', 'control', 'cost', 'buy', 'brand', 'service', 'life', 'which', 'option', 'choose']",4/28/2010
1532,US,49403500,R1TJS3S4PNHTQ2,B000ZIPHM8,494668275,whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,0,0,N,N,"['dont', 'product']","['problem', 'end', 'use', 'break', 'convection', 'piece', 'stay', 'product']",4/21/2010
1533,US,51858111,R3DKKKQBK23J5S,B000ZIPHM8,494668275,whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,5,5,N,N,"['couple', 'year', 'junk']","['buy', 'year', 'broke', 'wait', 'morning', 'work', 'didn', 'cup', 'water', 'told', 'magnetron', 'stay', 'away', 'can', 'year', 'curb', 'damn', 'thanks']",4/15/2010
1534,US,50966125,R2TBVT37RO3NTE,B0018YNRIO,486381187,lg  over the range microwaves,Major Appliances,5,1,1,N,Y,[],"['price', 'product', 'shipping', 'amazon', 'prime', 'investment', 'turn', 'buy', 'replacement', 'sears', 'kenmore', 'range', 'microwave', 'fit', 'well', 'secure', 'mount', 'use', 'template', 'oven', 'use', 'vent', 'case', 'roof', 'everything', 'window', 'person', 'job', 'choice', 'really', 'sensor', 'cooking', 'figure', 'take', 'burn', 'rice', 'time', 'definitely']",4/10/2010
1535,US,15116632,R2VXOQOAHZUJTW,B000UW1WW8,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,Major Appliances,1,4,6,N,N,"['buyer', 'beware', 'ge']","['please', 'review', 'time', 'money', 'frustration', 'ge', 'microwave', 'cafe', 'think', 'product', 'pay', 'die', 'corrode', 'repair', 'cost', 'part', 'repair', 'warrenty', 'repair', 'appoint', 'time', 'fairness', 'call', 'message', 'phone', 'hour', 'manager', 'speak', 'wait', 'hour', 'throw', 'money', 'service', 'ge', 'product']",3/20/2010
1536,US,24776180,R19R3YDTIPG02C,B001C3789A,994339247,magic chef 1.6 cu over-the-range microwave,Major Appliances,5,3,4,N,Y,"['review', 'magic', 'chef']","['this', 'awesome', 'love', 'it', 'it', 'was', 'easy', 'to', 'install', 'cooking', 'and', 'defrosting', 'is', 'very', 'the', 'shipping', 'was', 'early', 'very', 'happy', 'overall']",3/18/2010
1537,US,23868489,R24R0FWN1A87UI,B0019CADPK,486381187,lg  over the range microwaves,Major Appliances,4,2,2,N,N,"['works', 'few']","['functionality', 'price', 'compare', 'others', 'my', 'feedback', 'feel', 'turn', 'husband', 'hate', 'noise', 'heat', 'thing', 'microwave', 'recommend', 'cooking', 'time', 'minute', 'product', 'price', 'functionality']",3/17/2010
1538,US,13633506,R12ELOSEBLNEXI,B000ZIPHM8,494668275,whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave,Major Appliances,2,0,0,N,N,"['don', 'waste', 'money']","['october', 'vists', 'whirlpool', 'repair', 'service', 'part', 'use', 'convection', 'portion', 'december', 'cook', 'yes', 'cool', 'mode', 'minute', 'admit', 'micro', 'work', 'feature', 'my', 'advice', 'buy', 'broiler']",3/16/2010
1539,US,15226075,RZTRUNZCK3H5J,B001AF6J0Y,486381187,lg  over the range microwaves,Major Appliances,2,2,4,N,N,['beep'],"['microwave', 'price', 'wake', 'people', 'operation', 'beep', 'door', 'loud', 'hold', 'close', 'was', 'price', 'consider', 'noise']",2/26/2010
1540,US,13085877,R3AZTVPFSG14YO,B001AF6J0Y,486381187,lg  over the range microwaves,Major Appliances,1,2,3,N,N,"['seems', 'construct', 'expiration', 'guarantee']","['beware', 'buy', 'range', 'march', 'stop', 'work', 'yesterday', 'feb', 'use', 'normal', 'stuff', 'tv', 'dinner', 'look', 'not', 'online', 'hunt', 'e', 'mail', 'try', 'get', 'service', 'replaced', 'earliest', 'appointment', 'week', 'microwave', 'week']",2/26/2010
1541,US,52211992,R13PJOBGR8VBNK,B0019C87BC,486381187,lg  over the range microwaves,Major Appliances,4,2,2,N,Y,"['decent', 'cost', 'range']","['unit', 'replacement', 'model', 'lg', 'range', 'family', 'mount', 'installation', 'replacement', 'work', 'user', 'durability', 'user', 'model', 'year']",2/24/2010
1542,US,44938345,R2JORQ97Z1ZHVE,B000ZIPHM8,494668275,whirlpool gh7208xrs gold 2.0 cu. ft. stainless steel over-the-range microwave,Major Appliances,1,18,19,N,N,"['whirlpool', 'junk']","['feature', 'any', 'market', 'work', 'year', 'get', 'year', 'use', 'sadly', 'sophistication', 'appliance', 'achilles', 'feature', 'break', 'fact', 'unit', 'unit', 'purchase', 'day', 'retailer', 'friend', 'purchase', 'model', 'issue', 'door', 'component', 'lcd', 'panel', 'time', 'breakdown', 'delay', 'repair', 'month', 'delay', 'service', 'part', 'order', 'wait', 'tech', 'case', 'wait', 'order', 'part', 'unit', 'fan', 'impact', 'cook', 'recap', 'item', 'whirlpool', 'adventure', 'microwave', 'warranty', 'issues', 'glass', 'shatter', 'sizzle', 'pan', 'heat', 'lcd', 'display', 'issue', 'service', 'call', 'parts', 'order', 'replaced', 'part', 'issue', 'resolve', 'parts', 'order', 'replaced', 'part', 'issue', 'resolve', 'parts', 'order', 'replaced', 'part', 'issue', 'resolve', 'parts', 'order', 'part', 'issue', 'extended', 'party', 'warranty', 'no', 'display', 'lcd', 'unit', 'replaced', 'control', 'board', 'connector', 'magnetron', 'heat', 'cool', 'fan', 'tech', 'test', 'decide', 'order', 'ac', 'filter', 'board', 'component', 'tech', 'determine', 'part', 'ac', 'board', 'order', 'place', 'order', 'part', 'action', 'part', 'fix', 'issue', 'magnetron', 'heat', 'cool', 'fan', 'issue', 'hour', 'service', 'call', 'six', 'part', 'order', 'microwave', 'wall', 'tech', 'part', 'hr', 'call', 'lcd', 'control', 'board', 'front', 'plastic', 'frame', 'magnetron', 'cool', 'fan', 'issue', 'exhaust', 'fan', 'relay', 'control', 'board', 'call', 'tech', 'board', 'unit', 'work', 'tech', 'order', 'relay', 'control', 'board', 'unit', 'work', 'tech', 'display', 'flash', 'control', 'board', 'exhaust', 'fan', 'issue', 'lcd', 're', 'relay', 'control', 'board', 'fan', 'work', 'lcd', 'issue', 'tech', 'attempt', 'address', 'issue', 'signifigant', 'problem', 'escalate', 'advance', 'support', 'determine', 'unit', 'party', 'warranty', 'company', 'issue', 'check', 'purchase', 'price', 'unit']",2/24/2010
1543,US,39776056,R2HWGET42R8CIR,B00012ORSS,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Major Appliances,5,3,4,N,Y,"['sharp', 'microwave', 'review']","['microwave', 'work', 'instruction', 'something', 'desire', 'figure']",2/10/2010
1544,US,41774971,R1058IT10ZEUI7,B002X7669C,981162112,ge jes0736spss 0.7 cu. ft. countertop microwave oven with 700 watts - stainless steel,Major Appliances,5,69,72,N,N,"['ge', 'jes0736', 'microwave', 'wonder']","['asin', 'b002x7669c', 'ge', 'jes0736spss', 'stainless', 'steel', 'countertop', 'microwave', 'oven', 'quick', 'review', 'totally', 'month', 'use', 'excellent', 'value', 'my', 'wife', 'look', 'ft', 'price', 'condo', 'counter', 'space', 'premium', 'unit', 'month', 'perform', 'use', 'potato', 'leftover', 'defrost', 'etc', 'use', 'watts', 'job', 'amount', 'time', 'medium', 'potato', 'minute', 'stainless', 'steel', 'case', 'styling', 'dinner', 'fit', 'room', 'spare', 'point', 'think', 'purchase', 'lowes', 'model', 'price', 'space', 'hog', 'montgomery', 'ward', 'monster', 'get', 'year', 'gods', 'ge', 'hold', 'review', 'issue', 'time']",2/7/2010
